id,value
id_95,17.425852453725934
id_96,31.722236646813748
id_97,13.08951544608435
id_98,24.259904716910068
id_99,4.794428806546823
id_100,18.864003434735693
id_101,25.24537497598241
id_102,15.790350773682821
id_103,15.734608675390684
id_104,22.994173295504396
id_105,38.88001367324958
id_106,30.860250333845993
id_107,5.901627793084737
id_108,6.152077157584993
id_109,80.14539294952395
id_110,47.247766687051275
id_111,16.13456208494391
id_112,27.660370925523566
id_113,14.633690673035336
id_114,13.002819721575603
id_115,25.8415313162072
id_116,27.66590627573877
id_117,10.01970541137381
id_118,17.03661389056898
id_119,20.427094749639146
id_120,77.99778339946945
id_121,24.146507184717823
id_122,36.76851233883099
id_123,25.456921924810583
id_124,7.310840064359297
id_125,38.56965584629913
id_126,8.927761447372854
id_127,21.341850405856206
id_128,28.884042791880017
id_129,61.51438321760827
id_130,21.937816797363176
id_131,25.372074507470792
id_132,59.43350320684456
id_133,14.959546785225509
id_134,13.872922606844353
id_135,2.1310208197463005
id_136,12.961526460993518
id_137,58.47694324430519
id_138,20.154119474087587
id_139,7.140987716670303
id_140,28.200732218238247
id_141,25.78441063747335
id_142,44.43288780322011
id_143,28.6830383970404
id_144,18.782065479455483
id_145,26.154078458987062
id_146,11.56888819138547
id_147,51.29237567196196
id_148,24.757751317933582
id_149,40.303675287172105
id_150,9.922968565124371
id_151,8.449384555848532
id_152,24.39871480973774
id_153,5.724482381578536
id_154,16.45644516662179
id_155,41.350108612430205
id_156,8.102661550991153
id_157,37.03119699895529
id_158,10.321154912129463
id_159,18.797813934609504
id_160,42.06416711756135
id_161,18.13850132732518
id_162,13.05711263695025
id_163,7.12406474576542
id_164,51.38199239545846
id_165,30.693982366761038
id_166,1.1452414253040537
id_167,14.7952585065145
id_168,62.51858043242502
id_169,14.074586833408123
id_170,64.27338291743665
id_171,39.57100630422383
id_172,25.855476059932187
id_173,19.93659516530262
id_174,61.41515890592827
id_175,26.358351025882225
id_176,20.123309327338543
id_177,38.279015317760816
id_178,12.63943142982191
id_179,31.86588203987258
id_180,17.704181334173846
id_181,13.944083616535696
id_182,53.87051204589181
id_183,45.927818551118676
id_184,15.300579200591356
id_185,35.73223185673725
id_186,25.114934809220973
id_187,70.06030595636717
id_188,9.296894384487494
id_189,56.18229350292245
id_190,38.180753618728914
id_191,14.220318181000039
id_192,29.155572358252478
id_193,2.099253575892991
id_194,19.062789676008848
id_195,-0.9022831917240239
id_196,35.06645139367413
id_197,12.312174266140458
id_198,19.18297044477032
id_199,59.83628508955686
id_200,24.80610275972816
id_201,26.23189429597508
id_202,63.76667356078721
id_203,11.650165251335295
id_204,8.150462156394024
id_205,11.015091355457958
id_206,7.143534970657848
id_207,3.3156104043314922
id_208,125.42438350250033
id_209,20.505543955866525
id_210,16.200435375294827
id_211,14.079463790769667
id_212,37.21721973252305
id_213,36.08068809377898
id_214,19.755645173857445
id_215,35.4660473689608
id_216,78.70517731365541
id_217,-0.00377546680801899
id_218,13.722372857518028
id_219,31.411497176088012
id_220,14.885886577483188
id_221,11.424040160890556
id_222,115.3946690866801
id_223,14.076386651867097
id_224,16.79641545837048
id_225,65.08052304690092
id_226,16.024029559218665
id_227,17.958642399901127
id_228,9.540412727298593
id_229,3.6921845133467475
id_230,45.7962492089605
id_231,11.931467041052201
id_232,54.43032911348198
id_233,42.9663133063082
id_234,24.114225239593914
id_235,42.26377566596926
id_236,69.9507959183741
id_237,42.19702165959444
id_238,12.4488495335075
id_239,17.336594544848968
