id,value
id_142,19.135518362323886
id_143,29.425779950308083
id_144,19.50842413616203
id_145,39.07099101796893
id_146,6.829331246994201
id_147,36.751760735466966
id_148,32.38332776998564
id_149,29.27905779523623
id_150,9.391815354832554
id_151,19.265602162587513
id_152,20.88169188590861
id_153,13.840422372619043
id_154,15.283269950572812
id_155,40.43152685806585
id_156,13.977928051323484
id_157,23.628843278151404
id_158,18.064156713316454
id_159,29.194404457185634
id_160,30.96250274836193
id_161,11.45170354380121
id_162,15.501545855915067
id_163,13.483476200276517
id_164,34.546762116220755
id_165,21.795253949660257
id_166,4.139430280348069
id_167,11.772000104321657
id_168,48.1025569497304
id_169,21.379929267234573
id_170,40.475676130137515
id_171,28.287639260972224
id_172,19.112051097646532
id_173,13.206329077814488
id_174,50.908267525395274
id_175,52.22151058146221
id_176,21.867388604292977
id_177,37.086699033996155
id_178,11.70091122935369
id_179,25.294346796349217
id_180,15.695818514289533
id_181,24.156098727947207
id_182,45.77315582530029
id_183,15.435433218849711
id_184,14.168672001742046
id_185,22.44678049771379
id_186,12.661112277634047
id_187,42.54575916742371
id_188,8.55602188833813
id_189,56.33014406550231
id_190,22.471359140343512
id_191,23.273761957369135
id_192,40.55741853040274
id_193,7.731919601278468
id_194,39.17664353570359
id_195,11.016500143682084
id_196,20.45314681812638
id_197,11.894931389011743
id_198,20.22304126816097
id_199,30.86413827525834
id_200,27.868953305235557
id_201,12.775981917635608
id_202,36.471733591017745
id_203,4.604825530199983
id_204,12.066109642772592
id_205,14.526726950437354
id_206,18.664791784690017
id_207,18.75644831544504
id_208,42.066649931788206
id_209,11.409967574441673
id_210,22.502099003656987
id_211,14.156599049710977
id_212,15.638332341468224
id_213,27.445309402094264
id_214,12.565052685584234
id_215,21.0674226322635
id_216,21.49959024398771
id_217,4.671660860228007
id_218,12.29017459265297
id_219,21.378798754435678
id_220,8.724578188973716
id_221,25.573493128426936
id_222,43.23673830222377
id_223,18.57540940827053
id_224,24.09565859894765
id_225,47.16254402717783
id_226,13.819372455062183
id_227,13.658527313741782
id_228,13.80214161973328
id_229,18.25721280760818
id_230,31.131620838255852
id_231,13.53324967653769
id_232,43.025602652884814
id_233,27.989632126726406
id_234,26.3075951128169
id_235,25.993562526688677
id_236,32.68323576898018
id_237,21.544602438295183
id_238,38.407139168272984
id_239,12.619630750996997
