id,value
id_172,25.903133215085436
id_173,19.953307147870177
id_174,61.56062000184588
id_175,26.38651672401476
id_176,20.16024368506717
id_177,38.21975040000286
id_178,12.634736257269477
id_179,31.884564639514352
id_180,17.69593673337613
id_181,13.974444891966954
id_182,53.890737860420764
id_183,45.89359736533024
id_184,15.348489562320342
id_185,35.70437858474202
id_186,25.11316851812696
id_187,70.07203245081415
id_188,9.316545135677536
id_189,56.352754116094346
id_190,38.28753013823099
id_191,14.27820300565384
id_192,29.1829748620168
id_193,2.1015735656011323
id_194,19.026327143532335
id_195,-0.9119272847991162
id_196,35.01537927133543
id_197,12.252603649778834
id_198,19.15164837950926
id_199,59.82848805761374
id_200,24.72414625674272
id_201,26.279633780906096
id_202,63.72020198339959
id_203,11.45154491136099
id_204,8.152490156519693
id_205,11.00148110101133
id_206,7.185819382425564
id_207,3.305174497345334
id_208,125.37620855005247
id_209,20.519208704596732
id_210,16.190769994205915
id_211,14.11521577055732
id_212,37.212392496115335
id_213,36.11306815188822
id_214,19.75459562583429
id_215,35.44224422891505
id_216,78.70583425291498
id_217,0.04485315904996412
id_218,13.733320376809012
id_219,31.39713773282729
id_220,14.870314413347444
id_221,11.431837137216284
id_222,115.36111689421524
id_223,14.129285892904754
id_224,16.804738144818586
id_225,65.09939369333432
id_226,16.011176799130595
id_227,17.992343172741037
id_228,9.538339650159045
id_229,3.603751848596012
id_230,45.82274664578192
id_231,11.953889704718296
id_232,54.393606109878704
id_233,42.90473702026469
id_234,24.09718674427213
id_235,42.20665080756943
id_236,69.99935895691189
id_237,42.21238537646617
id_238,12.522672869679656
id_239,17.349195767890556
