id,value
id_89,19.402022214535737
id_90,29.346831360390276
id_91,41.685996007121
id_92,4.997145124396096
id_93,39.1693376950808
id_94,45.37259099611259
id_95,17.43141620926099
id_96,31.69739810454872
id_97,13.079158952311614
id_98,24.25822461364482
id_99,4.77965601913108
id_100,18.864654384646105
id_101,25.25282516179321
id_102,15.797251538384788
id_103,15.761038209969575
id_104,23.0374828792008
id_105,38.871130598850165
id_106,30.842899059558547
id_107,5.810552114019752
id_108,5.951295654032026
id_109,80.07925682204575
id_110,47.233573862955986
id_111,16.14641925095435
id_112,27.691171578272808
id_113,14.44292703319265
id_114,13.01199513508723
id_115,25.815137357303996
id_116,27.666886912477977
id_117,10.086581183646606
id_118,16.999654052033247
id_119,20.437319903495094
id_120,77.95731916187364
id_121,24.10791667710358
id_122,36.726858185020134
id_123,25.43150204218459
id_124,7.334251830778131
id_125,38.58374874563709
id_126,8.872782675974287
id_127,21.28065431982902
id_128,28.87381149109171
id_129,61.531818067562156
id_130,21.928909355849626
id_131,25.37016755535969
id_132,59.42227264959008
id_133,14.891269968951168
id_134,13.884187612536973
id_135,2.154904261921409
id_136,12.840504391791832
id_137,58.51084957318464
id_138,19.95483172057816
id_139,7.0677943258648614
id_140,28.236699382226924
id_141,25.782675001954374
id_142,44.42117497421734
id_143,28.694510892605763
id_144,18.794060812404716
id_145,26.1641345868752
id_146,11.636702985732018
id_147,51.25633569644505
id_148,24.632705527868332
id_149,40.29026063350104
id_150,9.926765876191608
id_151,8.419297627095105
id_152,24.408336109774574
id_153,5.716718953114544
id_154,16.510578915387175
id_155,41.36649364549161
id_156,8.163932929880898
id_157,37.05867524809062
id_158,10.273727105213911
id_159,18.788271338925348
id_160,42.048554585184974
id_161,18.122921377386007
id_162,13.10742795704051
id_163,7.055120111069238
id_164,51.39345966611635
id_165,30.706179010796237
id_166,1.1354613884871867
id_167,14.79779024260974
id_168,62.46992110630433
id_169,14.097816427583906
id_170,64.22274059232406
id_171,39.56908669552925
id_172,25.867860666567182
id_173,19.941757013251422
id_174,61.55293563940373
id_175,26.35797140676487
id_176,20.149154485420038
id_177,38.329664294648666
id_178,12.641279416057728
id_179,31.867183580161996
id_180,17.692850213883368
id_181,13.880103692855535
id_182,53.86316838011368
id_183,45.90324158029804
id_184,15.312455033775233
id_185,35.760620799066956
id_186,25.098763665039243
id_187,70.06262846706765
id_188,9.34692007558204
id_189,56.36302169335062
id_190,38.266836447962284
id_191,14.171765290312791
id_192,29.15231365705584
id_193,2.144536891004517
id_194,18.986809749815325
id_195,-0.9618152716395727
id_196,35.01519853854734
id_197,12.237327965510133
id_198,19.21845407136624
id_199,59.79093714727554
id_200,24.746868980908424
id_201,26.326983554524265
id_202,63.69800436724488
id_203,11.481526151576366
id_204,8.082406957422492
id_205,11.030325475807498
id_206,7.18423428185554
id_207,3.3366277795956947
id_208,125.43420281542534
id_209,20.535283086834024
id_210,16.1498739487917
id_211,14.029310857959887
id_212,37.17977301932708
id_213,36.04486556893066
id_214,19.757449305750825
id_215,35.490576305217985
id_216,78.70043118813109
id_217,0.10639395481560854
id_218,13.742065073499749
id_219,31.41151768100371
id_220,14.859387204869993
id_221,11.471862440438988
id_222,115.3757878441532
id_223,14.114609858859602
id_224,16.789878076953773
id_225,65.08473316885743
id_226,16.0780118922799
id_227,18.013889103130996
id_228,9.526381594055643
id_229,3.663801701431149
id_230,45.792402482082814
id_231,11.916830804434102
id_232,54.39207771689276
id_233,42.89391365214413
id_234,24.108345381150617
id_235,42.23337936940404
id_236,69.92397427277321
id_237,42.1951064415894
id_238,12.451070558967324
id_239,17.34206910414445
