id,value
id_216,78.6070415054478
id_217,0.5085842915661978
id_218,12.93425746402614
id_219,31.777899415883567
id_220,14.92842023013991
id_221,12.807268446985157
id_222,113.30000692472305
id_223,12.964665983806189
id_224,16.41407221143183
id_225,64.19647604464126
id_226,16.071610624705603
id_227,19.60920738711284
id_228,10.128750630273483
id_229,3.692609856786131
id_230,46.332984793163135
id_231,12.632621123467715
id_232,53.84415428075229
id_233,42.464608801927895
id_234,25.45156335391095
id_235,40.88217966379212
id_236,69.07231219229402
id_237,42.20362042498225
id_238,11.134247287827325
id_239,18.291923179957916
